Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
TS,AGP,YUL,A310,A310,27,"6,750","23,989,500",37,"9,213","32,743,002",-10,"-2,463","-8,753,502",-27.00%,-26.70%,-26.70%
TS,AMS,YYZ,A310,A310,0,0,0,4,996,"3,717,072",-4,-996,"-3,717,072",-100.00%,-100.00%,-100.00%
TS,BCN,YUL,A310,A310,39,"9,750","35,919,000",39,"9,711","35,775,324",0,39,"143,676",0.00%,0.40%,0.40%
TS,BCN,YYZ,A310,A310,0,0,0,1,249,"995,502",-1,-249,"-995,502",-100.00%,-100.00%,-100.00%
TS,BOD,YUL,A310,A310,0,0,0,30,"7,470","25,689,330",-30,"-7,470","-25,689,330",-100.00%,-100.00%,-100.00%
TS,BRU,YUL,A310,A310,3,750,"2,596,500",2,498,"1,724,076",1,252,"872,424",50.00%,50.60%,50.60%
TS,BSL,YUL,A310,A310,0,0,0,11,"2,739","10,109,649",-11,"-2,739","-10,109,649",-100.00%,-100.00%,-100.00%
TS,CDG,YQB,A310,A310,40,"10,000","32,980,000",36,"8,964","29,563,272",4,"1,036","3,416,728",11.10%,11.60%,11.60%
TS,CDG,YUL,A310,A310,0,0,0,2,498,"1,714,614",-2,-498,"-1,714,614",-100.00%,-100.00%,-100.00%
TS,CDG,YYZ,A310,A310,15,"3,750","14,066,250",1,249,"933,999",14,"3,501","13,132,251",1400.00%,1406.00%,1406.00%
TS,CUN,YQB,A310,A310,14,"3,500","6,919,500",0,0,0,14,"3,500","6,919,500",,,
TS,CUN,YUL,A310,A310,0,0,0,13,"3,237","5,959,317",-13,"-3,237","-5,959,317",-100.00%,-100.00%,-100.00%
TS,CUN,YYZ,A310,A310,8,"2,000","3,230,000",0,0,0,8,"2,000","3,230,000",,,
TS,DUB,YYZ,A310,A310,61,"15,250","50,004,750",23,"5,727","18,778,833",38,"9,523","31,225,917",165.20%,166.30%,166.30%
TS,GLA,YYZ,A310,A310,26,"6,500","21,404,500",9,"2,241","7,379,613",17,"4,259","14,024,887",188.90%,190.00%,190.00%
TS,LGW,YUL,A310,A310,38,"9,500","31,065,000",37,"9,213","30,126,510",1,287,"938,490",2.70%,3.10%,3.10%
TS,LGW,YYZ,A310,A310,11,"2,750","9,834,000",0,0,0,11,"2,750","9,834,000",,,
TS,LIS,YUL,A310,A310,6,"1,500","4,893,000",16,"3,984","12,995,808",-10,"-2,484","-8,102,808",-62.50%,-62.30%,-62.30%
TS,LIS,YYZ,A310,A310,0,0,0,11,"2,739","9,794,664",-11,"-2,739","-9,794,664",-100.00%,-100.00%,-100.00%
TS,MAD,YUL,A310,A310,36,"9,000","31,140,000",25,"6,225","21,538,500",11,"2,775","9,601,500",44.00%,44.60%,44.60%
TS,MAN,YYZ,A310,A310,0,0,0,3,747,"2,565,198",-3,-747,"-2,565,198",-100.00%,-100.00%,-100.00%
TS,MRS,YUL,A310,A310,2,500,"1,871,500",1,249,"932,007",1,251,"939,493",100.00%,100.80%,100.80%
TS,NCE,YUL,A310,A310,9,"2,250","8,592,750",27,"6,723","25,675,137",-18,"-4,473","-17,082,387",-66.70%,-66.50%,-66.50%
TS,NTE,YUL,A310,A310,4,"1,000","3,327,000",5,"1,245","4,142,115",-1,-245,"-815,115",-20.00%,-19.70%,-19.70%
TS,OPO,YUL,A310,A310,0,0,0,13,"3,237","10,361,637",-13,"-3,237","-10,361,637",-100.00%,-100.00%,-100.00%
TS,OPO,YYZ,A310,A310,0,0,0,13,"3,237","11,381,292",-13,"-3,237","-11,381,292",-100.00%,-100.00%,-100.00%
TS,PAP,YUL,A310,A310,0,0,0,13,"3,237","6,007,872",-13,"-3,237","-6,007,872",-100.00%,-100.00%,-100.00%
TS,PRG,YUL,A310,A310,0,0,0,6,"1,494","5,774,310",-6,"-1,494","-5,774,310",-100.00%,-100.00%,-100.00%
TS,PUJ,YQB,A310,A310,13,"3,250","6,344,000",13,"3,237","6,318,624",0,13,"25,376",0.00%,0.40%,0.40%
TS,PUJ,YUL,A310,A310,0,0,0,12,"2,988","5,614,452",-12,"-2,988","-5,614,452",-100.00%,-100.00%,-100.00%
TS,PUJ,YYZ,A310,A310,0,0,0,3,747,"1,381,950",-3,-747,"-1,381,950",-100.00%,-100.00%,-100.00%
TS,TLS,YUL,A310,A310,27,"6,750","24,097,500",21,"5,229","18,667,530",6,"1,521","5,429,970",28.60%,29.10%,29.10%
TS,VCE,YUL,A310,A310,0,0,0,37,"9,213","36,511,119",-37,"-9,213","-36,511,119",-100.00%,-100.00%,-100.00%
TS,VCE,YYZ,A310,A310,0,0,0,26,"6,474","27,643,980",-26,"-6,474","-27,643,980",-100.00%,-100.00%,-100.00%
TS,YQB,CDG,A310,A310,39,"9,750","32,155,500",37,"9,213","30,384,474",2,537,"1,771,026",5.40%,5.80%,5.80%
TS,YQB,CUN,A310,A310,13,"3,250","6,425,250",0,0,0,13,"3,250","6,425,250",,,
TS,YQB,PUJ,A310,A310,12,"3,000","5,856,000",12,"2,988","5,832,576",0,12,"23,424",0.00%,0.40%,0.40%
TS,YQB,YUL,A310,A310,26,"6,500","942,500",13,"3,237","469,365",13,"3,263","473,135",100.00%,100.80%,100.80%
TS,YUL,AGP,A310,A310,28,"7,000","24,878,000",37,"9,213","32,743,002",-9,"-2,213","-7,865,002",-24.30%,-24.00%,-24.00%
TS,YUL,BCN,A310,A310,39,"9,750","35,919,000",40,"9,960","36,692,640",-1,-210,"-773,640",-2.50%,-2.10%,-2.10%
TS,YUL,BOD,A310,A310,0,0,0,29,"7,221","24,833,019",-29,"-7,221","-24,833,019",-100.00%,-100.00%,-100.00%
TS,YUL,BRU,A310,A310,3,750,"2,596,500",2,498,"1,724,076",1,252,"872,424",50.00%,50.60%,50.60%
TS,YUL,BSL,A310,A310,0,0,0,11,"2,739","10,109,649",-11,"-2,739","-10,109,649",-100.00%,-100.00%,-100.00%
TS,YUL,CDG,A310,A310,0,0,0,2,498,"1,714,614",-2,-498,"-1,714,614",-100.00%,-100.00%,-100.00%
TS,YUL,CUN,A310,A310,0,0,0,13,"3,237","5,959,317",-13,"-3,237","-5,959,317",-100.00%,-100.00%,-100.00%
TS,YUL,LGW,A310,A310,37,"9,250","30,247,500",38,"9,462","30,940,740",-1,-212,"-693,240",-2.60%,-2.20%,-2.20%
TS,YUL,LIS,A310,A310,5,"1,250","4,077,500",29,"7,221","23,554,902",-24,"-5,971","-19,477,402",-82.80%,-82.70%,-82.70%
TS,YUL,MAD,A310,A310,36,"9,000","31,140,000",24,"5,976","20,676,960",12,"3,024","10,463,040",50.00%,50.60%,50.60%
TS,YUL,MRS,A310,A310,2,500,"1,871,500",1,249,"932,007",1,251,"939,493",100.00%,100.80%,100.80%
TS,YUL,NCE,A310,A310,9,"2,250","8,592,750",26,"6,474","24,724,206",-17,"-4,224","-16,131,456",-65.40%,-65.20%,-65.20%
TS,YUL,NTE,A310,A310,4,"1,000","3,327,000",5,"1,245","4,142,115",-1,-245,"-815,115",-20.00%,-19.70%,-19.70%
TS,YUL,OPO,A310,A310,0,0,0,13,"3,237","10,361,637",-13,"-3,237","-10,361,637",-100.00%,-100.00%,-100.00%
TS,YUL,PAP,A310,A310,0,0,0,13,"3,237","6,007,872",-13,"-3,237","-6,007,872",-100.00%,-100.00%,-100.00%
TS,YUL,PRG,A310,A310,0,0,0,11,"2,739","10,586,235",-11,"-2,739","-10,586,235",-100.00%,-100.00%,-100.00%
TS,YUL,PUJ,A310,A310,0,0,0,12,"2,988","5,614,452",-12,"-2,988","-5,614,452",-100.00%,-100.00%,-100.00%
TS,YUL,TLS,A310,A310,27,"6,750","24,097,500",22,"5,478","19,556,460",5,"1,272","4,541,040",22.70%,23.20%,23.20%
TS,YUL,VCE,A310,A310,0,0,0,38,"9,462","37,497,906",-38,"-9,462","-37,497,906",-100.00%,-100.00%,-100.00%
TS,YUL,YQB,A310,A310,26,"6,500","942,500",14,"3,486","505,470",12,"3,014","437,030",85.70%,86.50%,86.50%
TS,YUL,YYZ,A310,A310,36,"9,000","2,835,000",23,"5,727","1,804,005",13,"3,273","1,030,995",56.50%,57.20%,57.20%
TS,YYZ,AMS,A310,A310,0,0,0,4,996,"3,717,072",-4,-996,"-3,717,072",-100.00%,-100.00%,-100.00%
TS,YYZ,BCN,A310,A310,0,0,0,1,249,"995,502",-1,-249,"-995,502",-100.00%,-100.00%,-100.00%
TS,YYZ,CDG,A310,A310,15,"3,750","14,066,250",1,249,"933,999",14,"3,501","13,132,251",1400.00%,1406.00%,1406.00%
TS,YYZ,CUN,A310,A310,8,"2,000","3,230,000",0,0,0,8,"2,000","3,230,000",,,
TS,YYZ,DUB,A310,A310,60,"15,000","49,185,000",25,"6,225","20,411,775",35,"8,775","28,773,225",140.00%,141.00%,141.00%
TS,YYZ,GLA,A310,A310,27,"6,750","22,227,750",8,"1,992","6,559,656",19,"4,758","15,668,094",237.50%,238.90%,238.90%
TS,YYZ,LGW,A310,A310,11,"2,750","9,834,000",0,0,0,11,"2,750","9,834,000",,,
TS,YYZ,LIS,A310,A310,0,0,0,13,"3,237","11,575,512",-13,"-3,237","-11,575,512",-100.00%,-100.00%,-100.00%
TS,YYZ,MAN,A310,A310,0,0,0,3,747,"2,565,198",-3,-747,"-2,565,198",-100.00%,-100.00%,-100.00%
TS,YYZ,OPO,A310,A310,0,0,0,2,498,"1,750,968",-2,-498,"-1,750,968",-100.00%,-100.00%,-100.00%
TS,YYZ,PUJ,A310,A310,0,0,0,3,747,"1,381,950",-3,-747,"-1,381,950",-100.00%,-100.00%,-100.00%
TS,YYZ,VCE,A310,A310,0,0,0,27,"6,723","28,707,210",-27,"-6,723","-28,707,210",-100.00%,-100.00%,-100.00%
TS,YYZ,YUL,A310,A310,36,"9,000","2,835,000",25,"6,225","1,960,875",11,"2,775","874,125",44.00%,44.60%,44.60%
4O,CUN,YUL,A320,A320,92,"13,800","25,405,800",39,"5,850","10,769,850",53,"7,950","14,635,950",135.90%,135.90%,135.90%
4O,CUN,YVR,A320,A320,52,"7,800","21,699,600",53,"7,950","22,116,900",-1,-150,"-417,300",-1.90%,-1.90%,-1.90%
4O,CUN,YYZ,A320,A320,92,"13,800","22,287,000",53,"7,950","12,839,250",39,"5,850","9,447,750",73.60%,73.60%,73.60%
4O,MEX,YUL,A320,A320,92,"13,800","31,809,000",63,"9,450","21,782,250",29,"4,350","10,026,750",46.00%,46.00%,46.00%
4O,MEX,YVR,A320,A320,58,"8,700","21,297,600",70,"10,500","25,704,000",-12,"-1,800","-4,406,400",-17.10%,-17.10%,-17.10%
4O,MEX,YYZ,A320,A320,92,"13,800","27,807,000",65,"9,750","19,646,250",27,"4,050","8,160,750",41.50%,41.50%,41.50%
4O,YUL,CUN,A320,A320,92,"13,800","25,405,800",39,"5,850","10,769,850",53,"7,950","14,635,950",135.90%,135.90%,135.90%
4O,YUL,MEX,A320,A320,92,"13,800","31,809,000",63,"9,450","21,782,250",29,"4,350","10,026,750",46.00%,46.00%,46.00%
4O,YVR,CUN,A320,A320,52,"7,800","21,699,600",53,"7,950","22,116,900",-1,-150,"-417,300",-1.90%,-1.90%,-1.90%
4O,YVR,MEX,A320,A320,58,"8,700","21,297,600",70,"10,500","25,704,000",-12,"-1,800","-4,406,400",-17.10%,-17.10%,-17.10%
4O,YYZ,CUN,A320,A320,92,"13,800","22,287,000",53,"7,950","12,839,250",39,"5,850","9,447,750",73.60%,73.60%,73.60%
4O,YYZ,MEX,A320,A320,92,"13,800","27,807,000",65,"9,750","19,646,250",27,"4,050","8,160,750",41.50%,41.50%,41.50%
AA,CLT,YYZ,A320,A319,92,"11,776","6,924,288",0,0,0,92,"11,776","6,924,288",,,
AA,DFW,YUL,A320,A319,92,"11,776","17,817,088",0,0,0,92,"11,776","17,817,088",,,
AA,LAX,YYZ,A320,A319,0,0,0,92,"11,776","25,624,576",-92,"-11,776","-25,624,576",-100.00%,-100.00%,-100.00%
AA,MIA,YYZ,A320,A319,276,"35,328","43,594,752",270,"34,560","42,647,040",6,768,"947,712",2.20%,2.20%,2.20%
AA,ORD,YYZ,A320,A319,75,"9,600","4,195,200",0,0,0,75,"9,600","4,195,200",,,
AA,PHX,YVR,A320,A319,0,0,0,87,"11,136","13,697,280",-87,"-11,136","-13,697,280",-100.00%,-100.00%,-100.00%
AA,YUL,DFW,A320,A319,92,"11,776","17,817,088",0,0,0,92,"11,776","17,817,088",,,
AA,YVR,PHX,A320,A319,0,0,0,87,"11,136","13,697,280",-87,"-11,136","-13,697,280",-100.00%,-100.00%,-100.00%
AA,YYZ,CLT,A320,A319,92,"11,776","6,924,288",0,0,0,92,"11,776","6,924,288",,,
AA,YYZ,LAX,A320,A319,0,0,0,92,"11,776","25,624,576",-92,"-11,776","-25,624,576",-100.00%,-100.00%,-100.00%
AA,YYZ,MIA,A320,A319,276,"35,328","43,594,752",270,"34,560","42,647,040",6,768,"947,712",2.20%,2.20%,2.20%
AA,YYZ,ORD,A320,A319,74,"9,472","4,139,264",0,0,0,74,"9,472","4,139,264",,,
AC,ANC,YVR,A320,A319,92,"11,040","14,683,200",1,120,"159,600",91,"10,920","14,523,600",9100.00%,9100.00%,9100.00%
AC,ANC,YVR,A320,A320,92,"13,432","17,864,560",87,"12,702","16,893,660",5,730,"970,900",5.70%,5.70%,5.70%
AC,ANC,YVR,A320,A321,0,0,0,2,380,"505,400",-2,-380,"-505,400",-100.00%,-100.00%,-100.00%
AC,ANU,YYZ,A320,A320,14,"2,044","4,302,620",13,"1,898","3,995,290",1,146,"307,330",7.70%,7.70%,7.70%
AC,AUA,YYZ,A320,A320,10,"1,460","3,244,120",22,"3,212","7,137,064",-12,"-1,752","-3,892,944",-54.50%,-54.50%,-54.50%
AC,AZS,YUL,A320,A319,14,"1,904","3,465,280",13,"1,768","3,217,760",1,136,"247,520",7.70%,7.70%,7.70%
AC,AZS,YYZ,A320,A319,13,"1,768","3,141,736",9,"1,224","2,175,048",4,544,"966,688",44.40%,44.40%,44.40%
AC,BDA,YYZ,A320,A320,84,"12,264","13,797,000",84,"12,264","13,797,000",0,0,0,0.00%,0.00%,0.00%
AC,BGI,YYZ,A320,A319,6,816,"1,977,984",82,"11,152","27,032,448",-76,"-10,336","-25,054,464",-92.70%,-92.70%,-92.70%
AC,BGI,YYZ,A320,A321,80,"16,000","38,784,000",4,800,"1,939,200",76,"15,200","36,844,800",1900.00%,1900.00%,1900.00%
AC,BOS,YVR,A320,A319,72,"8,640","21,720,960",92,"11,040","27,754,560",-20,"-2,400","-6,033,600",-21.70%,-21.70%,-21.70%
AC,CCC,YUL,A320,A319,26,"3,536","5,675,280",26,"3,536","5,675,280",0,0,0,0.00%,0.00%,0.00%
AC,CCC,YYZ,A320,A319,13,"1,768","2,581,280",22,"2,992","4,368,320",-9,"-1,224","-1,787,040",-40.90%,-40.90%,-40.90%
AC,CUN,YUL,A320,A319,0,0,0,111,"15,096","27,791,736",-111,"-15,096","-27,791,736",-100.00%,-100.00%,-100.00%
AC,CUN,YUL,A320,A321,18,"3,600","6,627,600",0,0,0,18,"3,600","6,627,600",,,
AC,CUN,YYC,A320,A319,0,0,0,13,"1,560","3,963,960",-13,"-1,560","-3,963,960",-100.00%,-100.00%,-100.00%
AC,CUN,YYC,A320,A320,5,730,"1,854,930",0,0,0,5,730,"1,854,930",,,
AC,CUN,YYZ,A320,A319,0,0,0,23,"3,128","5,051,720",-23,"-3,128","-5,051,720",-100.00%,-100.00%,-100.00%
AC,CUN,YYZ,A320,A321,92,"18,400","29,716,000",89,"17,800","28,747,000",3,600,"969,000",3.40%,3.40%,3.40%
AC,CUR,YYZ,A320,A319,0,0,0,13,"1,768","3,995,680",-13,"-1,768","-3,995,680",-100.00%,-100.00%,-100.00%
AC,CUR,YYZ,A320,A320,13,"1,898","4,289,480",0,0,0,13,"1,898","4,289,480",,,
AC,CZM,YUL,A320,A319,13,"1,768","3,316,768",14,"1,904","3,571,904",-1,-136,"-255,136",-7.10%,-7.10%,-7.10%
AC,EWR,YYC,A320,A319,14,"1,680","3,396,960",92,"11,040","22,322,880",-78,"-9,360","-18,925,920",-84.80%,-84.80%,-84.80%
AC,EWR,YYC,A320,A320,78,"11,388","23,026,536",0,0,0,78,"11,388","23,026,536",,,
AC,FDF,YUL,A320,A319,23,"3,128","7,047,384",42,"5,712","12,869,136",-19,"-2,584","-5,821,752",-45.20%,-45.20%,-45.20%
AC,FLL,YUL,A320,A319,1,136,"188,088",23,"3,128","4,326,024",-22,"-2,992","-4,137,936",-95.70%,-95.70%,-95.70%
AC,FLL,YYZ,A320,A319,93,"12,648","15,354,672",119,"16,184","19,647,376",-26,"-3,536","-4,292,704",-21.80%,-21.80%,-21.80%
AC,FLL,YYZ,A320,A321,0,0,0,1,200,"242,800",-1,-200,"-242,800",-100.00%,-100.00%,-100.00%
AC,GCM,YYZ,A320,A319,0,0,0,1,120,"201,960",-1,-120,"-201,960",-100.00%,-100.00%,-100.00%
AC,GND,YYZ,A320,A319,27,"3,672","8,897,256",26,"3,536","8,567,728",1,136,"329,528",3.80%,3.80%,3.80%
AC,HAV,YYZ,A320,A319,92,"12,512","17,954,720",92,"12,512","17,954,720",0,0,0,0.00%,0.00%,0.00%
AC,HOG,YYZ,A320,A319,13,"1,768","2,809,352",13,"1,768","2,809,352",0,0,0,0.00%,0.00%,0.00%
AC,KEF,YUL,A320,A319,26,"3,536","8,214,128",0,0,0,26,"3,536","8,214,128",,,
AC,KEF,YYZ,A320,A319,34,"4,624","12,013,152",0,0,0,34,"4,624","12,013,152",,,
AC,KIN,YYZ,A320,A319,13,"1,768","3,148,808",10,"1,360","2,422,160",3,408,"726,648",30.00%,30.00%,30.00%
AC,LAS,YEG,A320,A319,15,"2,040","2,431,680",0,0,0,15,"2,040","2,431,680",,,
AC,LAS,YUL,A320,A319,184,"25,024","56,028,736",184,"25,024","56,028,736",0,0,0,0.00%,0.00%,0.00%
AC,LAS,YVR,A320,A319,107,"14,552","14,435,584",92,"12,512","12,411,904",15,"2,040","2,023,680",16.30%,16.30%,16.30%
AC,LAS,YYC,A320,A319,92,"12,512","12,999,968",92,"12,512","12,999,968",0,0,0,0.00%,0.00%,0.00%
AC,LAS,YYZ,A320,A321,92,"18,400","35,769,600",92,"18,400","35,769,600",0,0,0,0.00%,0.00%,0.00%
AC,LAX,YUL,A320,A319,0,0,0,2,240,"593,520",-2,-240,"-593,520",-100.00%,-100.00%,-100.00%
AC,LAX,YUL,A320,A320,74,"10,804","26,718,292",164,"23,944","59,213,512",-90,"-13,140","-32,495,220",-54.90%,-54.90%,-54.90%
AC,LAX,YVR,A320,A319,233,"27,960","30,196,800",92,"11,040","11,923,200",141,"16,920","18,273,600",153.30%,153.30%,153.30%
AC,LAX,YVR,A320,A320,126,"18,396","19,867,680",457,"66,722","72,059,760",-331,"-48,326","-52,192,080",-72.40%,-72.40%,-72.40%
AC,LAX,YVR,A320,A321,0,0,0,2,375,"405,000",-2,-375,"-405,000",-100.00%,-100.00%,-100.00%
AC,LAX,YYC,A320,A319,122,"14,640","17,655,840",70,"8,400","10,130,400",52,"6,240","7,525,440",74.30%,74.30%,74.30%
AC,LAX,YYC,A320,A320,0,0,0,114,"16,644","20,072,664",-114,"-16,644","-20,072,664",-100.00%,-100.00%,-100.00%
AC,LAX,YYZ,A320,A319,0,0,0,3,360,"783,360",-3,-360,"-783,360",-100.00%,-100.00%,-100.00%
AC,LAX,YYZ,A320,A320,1,146,"317,696",14,"2,044","4,447,744",-13,"-1,898","-4,130,048",-92.90%,-92.90%,-92.90%
AC,LAX,YYZ,A320,A321,337,"64,030","139,329,280",27,"5,125","11,152,000",310,"58,905","128,177,280",1148.10%,1149.40%,1149.40%
AC,LGA,YYZ,A320,A319,84,"10,080","3,588,480",17,"2,040","726,240",67,"8,040","2,862,240",394.10%,394.10%,394.10%
AC,LGA,YYZ,A320,A320,839,"122,494","43,607,864","1,088","158,848","56,549,888",-249,"-36,354","-12,942,024",-22.90%,-22.90%,-22.90%
AC,LGA,YYZ,A320,A321,16,"3,040","1,082,240",0,0,0,16,"3,040","1,082,240",,,
AC,LIR,YYZ,A320,A319,13,"1,768","4,077,008",13,"1,768","4,077,008",0,0,0,0.00%,0.00%,0.00%
AC,MBJ,YYZ,A320,A319,0,0,0,1,136,"236,232",-1,-136,"-236,232",-100.00%,-100.00%,-100.00%
AC,MBJ,YYZ,A320,A321,92,"18,400","31,960,800",70,"14,000","24,318,000",22,"4,400","7,642,800",31.40%,31.40%,31.40%
AC,MCO,YOW,A320,A319,27,"3,240","3,904,200",0,0,0,27,"3,240","3,904,200",,,
AC,MCO,YUL,A320,A319,274,"37,264","46,430,944",253,"34,408","42,872,368",21,"2,856","3,558,576",8.30%,8.30%,8.30%
AC,MCO,YYZ,A320,A319,92,"12,512","13,212,672",109,"14,824","15,654,144",-17,"-2,312","-2,441,472",-15.60%,-15.60%,-15.60%
AC,MCO,YYZ,A320,A320,5,810,"855,360",0,0,0,5,810,"855,360",,,
AC,MCO,YYZ,A320,A321,21,"4,200","4,435,200",1,200,"211,200",20,"4,000","4,224,000",2000.00%,2000.00%,2000.00%
AC,MEX,YUL,A320,A319,91,"12,376","28,526,680",84,"11,424","26,332,320",7,952,"2,194,360",8.30%,8.30%,8.30%
AC,MEX,YVR,A320,A319,92,"11,040","27,025,920",92,"11,040","27,025,920",0,0,0,0.00%,0.00%,0.00%
AC,MEX,YYZ,A320,A319,111,"15,096","30,418,440",92,"12,512","25,211,680",19,"2,584","5,206,760",20.70%,20.70%,20.70%
AC,MEX,YYZ,A320,A320,73,"11,826","23,829,390",0,0,0,73,"11,826","23,829,390",,,
AC,MIA,YUL,A320,A319,128,"17,408","24,440,832",71,"9,656","13,557,024",57,"7,752","10,883,808",80.30%,80.30%,80.30%
AC,MIA,YYZ,A320,A319,83,"11,288","13,929,392",105,"14,280","17,621,520",-22,"-2,992","-3,692,128",-21.00%,-21.00%,-21.00%
AC,MIA,YYZ,A320,A321,101,"20,200","24,926,800",79,"15,800","19,497,200",22,"4,400","5,429,600",27.80%,27.80%,27.80%
AC,NAS,YYZ,A320,A319,0,0,0,72,"9,792","12,641,472",-72,"-9,792","-12,641,472",-100.00%,-100.00%,-100.00%
AC,NAS,YYZ,A320,A321,82,"16,400","21,172,400",0,0,0,82,"16,400","21,172,400",,,
AC,PDX,YYZ,A320,A319,72,"9,792","20,533,824",0,0,0,72,"9,792","20,533,824",,,
AC,PHX,YUL,A320,A319,2,272,"593,776",0,0,0,2,272,"593,776",,,
AC,PHX,YYZ,A320,A319,92,"12,512","23,472,512",92,"12,512","23,472,512",0,0,0,0.00%,0.00%,0.00%
AC,PLS,YUL,A320,A319,13,"1,768","2,890,680",13,"1,768","2,890,680",0,0,0,0.00%,0.00%,0.00%
AC,PLS,YYZ,A320,A319,0,0,0,3,360,"564,480",-3,-360,"-564,480",-100.00%,-100.00%,-100.00%
AC,PLS,YYZ,A320,A320,27,"3,942","6,181,056",23,"3,358","5,265,344",4,584,"915,712",17.40%,17.40%,17.40%
AC,POP,YUL,A320,A319,13,"1,768","3,145,272",13,"1,768","3,145,272",0,0,0,0.00%,0.00%,0.00%
AC,POP,YYZ,A320,A319,13,"1,768","3,051,568",13,"1,768","3,051,568",0,0,0,0.00%,0.00%,0.00%
AC,PTP,YUL,A320,A319,23,"3,128","6,672,024",42,"5,712","12,183,696",-19,"-2,584","-5,511,672",-45.20%,-45.20%,-45.20%
AC,PTY,YYZ,A320,A319,39,"5,304","12,639,432",40,"5,440","12,963,520",-1,-136,"-324,088",-2.50%,-2.50%,-2.50%
AC,PUJ,YUL,A320,A319,6,816,"1,533,264",62,"8,432","15,843,728",-56,"-7,616","-14,310,464",-90.30%,-90.30%,-90.30%
AC,PUJ,YUL,A320,A321,64,"12,800","24,051,200",0,0,0,64,"12,800","24,051,200",,,
AC,PUJ,YYZ,A320,A321,1,200,"370,000",11,"2,200","4,070,000",-10,"-2,000","-3,700,000",-90.90%,-90.90%,-90.90%
AC,PVR,YVR,A320,A320,14,"2,044","4,496,800",13,"1,898","4,175,600",1,146,"321,200",7.70%,7.70%,7.70%
AC,PVR,YYZ,A320,A319,0,0,0,21,"2,856","6,183,240",-21,"-2,856","-6,183,240",-100.00%,-100.00%,-100.00%
AC,PVR,YYZ,A320,A321,0,0,0,5,"1,000","2,165,000",-5,"-1,000","-2,165,000",-100.00%,-100.00%,-100.00%
AC,RSW,YYZ,A320,A319,38,"5,168","6,139,584",55,"7,480","8,886,240",-17,"-2,312","-2,746,656",-30.90%,-30.90%,-30.90%
AC,RSW,YYZ,A320,A321,8,"1,600","1,900,800",0,0,0,8,"1,600","1,900,800",,,
AC,SAN,YYZ,A320,A319,3,408,"880,056",0,0,0,3,408,"880,056",,,
AC,SAN,YYZ,A320,A321,89,"17,800","38,394,600",92,"18,400","39,688,800",-3,-600,"-1,294,200",-3.30%,-3.30%,-3.30%
AC,SEA,YYZ,A320,A319,93,"11,160","23,000,760",9,"1,080","2,225,880",84,"10,080","20,774,880",933.30%,933.30%,933.30%
AC,SEA,YYZ,A320,A320,62,"9,052","18,656,172",165,"24,090","49,649,490",-103,"-15,038","-30,993,318",-62.40%,-62.40%,-62.40%
AC,SFO,YUL,A320,A319,0,0,0,10,"1,200","3,045,600",-10,"-1,200","-3,045,600",-100.00%,-100.00%,-100.00%
AC,SFO,YUL,A320,A320,70,"10,220","25,938,360",84,"12,264","31,126,032",-14,"-2,044","-5,187,672",-16.70%,-16.70%,-16.70%
AC,SFO,YVR,A320,A319,15,"1,800","1,440,000",12,"1,440","1,152,000",3,360,"288,000",25.00%,25.00%,25.00%
AC,SFO,YVR,A320,A320,83,"12,118","9,694,400",232,"33,872","27,097,600",-149,"-21,754","-17,403,200",-64.20%,-64.20%,-64.20%
AC,SFO,YVR,A320,A321,0,0,0,32,"6,080","4,864,000",-32,"-6,080","-4,864,000",-100.00%,-100.00%,-100.00%
AC,SFO,YYZ,A320,A319,0,0,0,1,120,"271,200",-1,-120,"-271,200",-100.00%,-100.00%,-100.00%
AC,SFO,YYZ,A320,A320,69,"10,074","22,767,240",142,"20,732","46,854,320",-73,"-10,658","-24,087,080",-51.40%,-51.40%,-51.40%
AC,SFO,YYZ,A320,A321,197,"37,430","84,591,800",9,"1,705","3,853,300",188,"35,725","80,738,500",2088.90%,2095.30%,2095.30%
AC,SNU,YUL,A320,A319,27,"3,672","5,955,984",26,"3,536","5,735,392",1,136,"220,592",3.80%,3.80%,3.80%
AC,SNU,YYZ,A320,A319,13,"1,768","2,581,280",26,"3,536","5,162,560",-13,"-1,768","-2,581,280",-50.00%,-50.00%,-50.00%
AC,SVD,YYZ,A320,A319,13,"1,768","4,191,928",0,0,0,13,"1,768","4,191,928",,,
AC,TPA,YYZ,A320,A319,0,0,0,35,"4,760","5,212,200",-35,"-4,760","-5,212,200",-100.00%,-100.00%,-100.00%
AC,TPA,YYZ,A320,A321,165,"33,000","36,135,000",129,"25,800","28,251,000",36,"7,200","7,884,000",27.90%,27.90%,27.90%
AC,UVF,YYZ,A320,A319,27,"3,672","8,596,152",26,"3,536","8,277,776",1,136,"318,376",3.80%,3.80%,3.80%
AC,VRA,YUL,A320,A319,39,"5,304","8,470,488",39,"5,304","8,470,488",0,0,0,0.00%,0.00%,0.00%
AC,VRA,YYZ,A320,A319,26,"3,536","5,021,120",27,"3,672","5,214,240",-1,-136,"-193,120",-3.70%,-3.70%,-3.70%
AC,YCD,YYZ,A320,A319,44,"5,984","12,668,128",41,"5,576","11,804,392",3,408,"863,736",7.30%,7.30%,7.30%
